Batch,Pixel Accuracy,Jaccard Index,Dice Coefficient,Precision,F1 Score,Sensitivity,Specificity
172,0.9714508056640625,0.8709143280956241,0.931003964229741,0.9241370474761155,0.931003964229741,0.9379736959429336,0.9801019624409539
173,0.9883651733398438,0.9585761045240326,0.9788499944524576,0.9673789388560698,0.9788499944524576,0.9905963592471473,0.9875324131066817
174,0.9744338989257812,0.9102787223218828,0.9530323629584986,0.9276524918484563,0.9530323629584986,0.9798400461128324,0.9724875356032976
175,0.9903755187988281,0.9637208098470034,0.9815252810017208,0.9784373266372741,0.9815252810017208,0.9846327882821337,0.9923896185534608
176,0.9805755615234375,0.9236455787311251,0.9603074380680666,0.9631002079522178,0.9603074380680666,0.9575308181380093,0.9880696610469378
177,0.9912757873535156,0.9554772519321744,0.9772317739703525,0.9696347077068969,0.9772317739703525,0.9849488260084287,0.9927607223263657
178,0.9875221252441406,0.947791805659745,0.973196214200844,0.9723595873587686,0.973196214200844,0.9740342819650619,0.9916094622202118
179,0.9795722961425781,0.9344416830919531,0.9661099543702654,0.9627648839556004,0.9661099543702654,0.9694783503321436,0.983905175750901
180,0.9802207946777344,0.9362959504619619,0.9671000450510473,0.9826441272420151,0.9671000450510473,0.9520400769557504,0.9926083757097827
181,0.9679336547851562,0.8915690624838759,0.9426767229033974,0.9767119803295368,0.9426767229033974,0.9109336285518478,0.9911525329095712
182,0.9814910888671875,0.9416967075222302,0.9699730177983513,0.9746051486133566,0.9699730177983513,0.9653847101431422,0.9887161124189074
183,0.9821434020996094,0.9498419501741227,0.9742758381922195,0.9777199329392041,0.9742758381922195,0.9708559224576967,0.988176001966764
184,0.9739646911621094,0.9003489611470455,0.9475617158267577,0.9140417710448691,0.9475617158267577,0.9836337533896953,0.9709256269616052
185,0.9921302795410156,0.9699691393967625,0.9847556695165116,0.9841084641628144,0.9847556695165116,0.9854037267080745,0.994468548868006
186,0.9863548278808594,0.9526782997526095,0.9757657468445335,0.9690754945498588,0.9757657468445335,0.982549016932502,0.98783180569014
187,0.9918403625488281,0.9665279168753129,0.9829790958788563,0.9819554848966614,0.9829790958788563,0.9840048431550606,0.9943072100313479
188,0.977935791015625,0.9202624831122997,0.9584757200700686,0.9582555769285981,0.9584757200700686,0.9586959643831682,0.9848946050676833

Metric,Mean,Standard Deviation
Pixel Accuracy,0.978814571461779,0.009686911407826545
Jaccard Index,0.9227866474833989,0.03497747626990313
Dice Coefficient,0.9594859007059783,0.01964459680653232
Precision,0.9551997464518219,0.026110443696606863
F1 Score,0.9594859007059783,0.01964459680653232
Sensitivity,0.9645576121793199,0.02717008039004071
Specificity,0.984046470902481,0.008620421749299922
